1,10000,0.00018841843605041505
2,20000,0.00019923093318939208
3,30000,0.00020180704593658448
4,40000,0.00017958033084869386
5,50000,0.0001948422908782959
6,60000,0.00029952788352966307
7,70000,0.00019867105484008788
8,80000,0.00018249795436859131
9,90000,0.0001856348991394043
10,100000,0.0001993642807006836
