1,10000,7.703371047973633e-05
2,20000,7.533414363861085e-05
3,30000,7.441093921661377e-05
4,40000,8.135955333709716e-05
5,50000,0.00010088553428649903
6,60000,8.643903732299805e-05
7,70000,8.605172634124756e-05
8,80000,8.950548171997071e-05
9,90000,8.570070266723632e-05
10,100000,7.761321067810058e-05
