1,10000,124.15
2,20000,143.77142857142857
3,30000,154.0
4,40000,152.77272727272728
5,50000,155.78125
6,60000,178.91071428571428
7,70000,187.9433962264151
8,80000,179.73214285714286
9,90000,171.63793103448276
10,100000,184.2962962962963
